	αCD3_5min	αCD3_αCD226_5min	αCD3_αICOS_5min	αCD3_αCD2_5min	αCD3_10min	αCD3_αCD226_10min	αCD3_αICOS_10min	αCD3_αCD2_10min
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	0.4608305502715485	1.2282785296452277	0.6458256361511125	0.6104673808869632	1.531919154770681	0.33226123302805993	0.7821054004476835	0.6456405626343631
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	1.3048135433941086	0.22056953077718336	0.7953687818737352	0.3183836702027344	0.08880159578719486	1.123535522198862	0.1050046247759702	0.6175098464825356
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	0.39889345467936016	0.3189680107527215	0.6169138153484549	0.34273674217028105	1.3770061018363946	0.09828654183685971	0.4140268285654925	0.42684063475727346
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	2.353627758985553	1.0054514667489654	1.4557962174139254	1.4730305386175084	2.966610986681953	0.8285829519486982	0.5568525888483085	0.6554827462419122
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	0.3046086637924807	0.22664763249812508	1.003480340747422	0.16466486594084237	1.3090356505884948	0.4888527643729904	0.13105339497598664	0.16995772064501558
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	0.6237299705597581	0.40883197721354003	0.16570922326195947	0.17402154354874308	0.8460300027794142	0.6714235622755135	0.5026344054005258	1.3974826158104827
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1.1841588808037142	0.8217318216900442	0.49144979495677854	0.1730466182701798	1.4388937908298924	0.2957550990536176	0.5590909179347823	0.664947924481708
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	0.22826329384847469	1.6582625065119863	0.13997525080696654	0.570918032303576	0.6940871917058193	0.5046067706419538	0.3436742508005134	0.2899813269649414
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	1.2519482008750622	1.363969939510105	0.43898521189528056	1.7053234329500024	1.180736164101445	2.374289987675315	1.4404592689935178	0.8940980616013521
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.5425397337458585	1.0631119348514615	1.3302157366463059	0.5133334273741073	1.547528576459783	0.6898373072019116	0.2724658771137819	0.32461739294149855
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	0.6071727388486021	0.3293399070253608	0.5935441404054328	1.8051347400692381	0.16556729906762335	1.2276631871193402	0.12666968541984686	0.03342375548694965
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	1.3010299956639813	0.8195439355418688	0.10076553785229737	0.06347657954181063	0.12127995774931886	0.03159898607170235	0.3183545797363255	0.32999369159929787
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1.520227135322008	0.5630836737406811	0.6361291664758283	0.38143633274091227	0.5663720124389111	1.0807987320212442	1.134652614377661	0.19485919686342457
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	0.976492959858113	0.032219813359845396	1.3298470558065254	0.14483356532523925	0.845098040014257	0.9852767431792939	0.19108034504530277	0.7208558464292114
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT	1.6106601630898805	0.10616473573321834	0.6218617669112594	0.1990404571266498	0.3849899018054545	1.0056502740227065	0.04389527553388027	0.6196248426488172
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	0.5270555590277258	1.3953777919074377	1.2663520468475102	1.754857772111844	2.307496037913216	1.868163344082952	1.7196419781727772	1.3010299956639813
GOBP_POSITIVE_REGULATION_OF_TRANSPORT	2.007652964228527	0.293044785342598	1.225401596421057	1.4158753098358359	0.24582795859273007	1.8242188405518573	0.36647921663169997	0.9716900886386207
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	0.3177689977899206	0.41476708129303735	0.3125098133474113	0.21530233835381946	0.18098017914766218	0.03914173848999123	1.3953777919074377	0.12016247264176791
GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	1.0309491363590944	1.072147983316421	0.7999750192258912	0.4218521660774491	2.6879746200345664	1.023938007498089	1.0845100795526919	0.9217087019726117
GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE	0.36459177609318244	0.1846350325989749	0.7713424628313695	0.6310570419333852	1.5175379968112273	1.5390760987927772	0.7963492712869771	0.23488969555371753
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS	0.2107933840314744	0.33601625391882883	1.406309968670334	0.4985607430814413	0.2520435349731076	0.6329017380369205	0.4504690599482223	1.5472731842254874
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS	0.7139103541289553	0.02601954604565832	0.015617975529947266	0.41017446508904926	0.14165841322308467	2.0043213737826426	0.17903563970246253	0.9450991299994553
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	0.6796416242157942	0.2603946586170921	0.10878095179950556	1.072279712903427	0.12925324141431263	1.5573502563584822	0.0707254301061832	0.1796078327785184
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	0.1252656425190333	0.2866421131658793	0.19078185478876572	0.844164073026556	0.3541084391474009	1.6783745967239856	0.1570647529416524	0.03911769576585583
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT	0.36401388819916697	1.2139262164497893	1.3886444092484689	0.3355330536113651	0.3625709219060508	0.3662547589230424	1.139574425229919	0.36302468509534186
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	1.6559612222034965	0.48331293061830505	1.6474718828965669	0.8859219618549299	0.5040028013316913	1.5901728315963153	0.3148041721215495	0.2809062966368175
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	0.07938005332136586	0.25105602070214256	0.11124923848478384	0.6842467475153126	0.2056738107245465	1.4342785031662055	0.18487452292903878	0.012168529360808646
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	1.7037688872177894	0.7611179110848634	1.6952973018400497	0.6604489773233102	0.4890204780193702	1.2648178230095366	1.4042934372860214	0.6838703112588388
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	0.04798665489579832	1.4353665066126615	0.886245430344214	1.1918855262389139	1.4722687519252506	0.7612833250963483	0.06490918393217031	1.29162252714215
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	0.4081249356510253	0.620387372417494	1.5301081810850743	0.5079550988001049	1.8020892578817345	0.762064430490189	1.8401957413725292	0.6634800010134806
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	0.06361032393586369	1.4742162640762562	1.0179115893087025	2.245512667814156	1.612783856719736	0.6587450023753048	0.13932697807952718	1.735066349684296
GOBP_REGULATION_OF_CELL_ACTIVATION	0.5351807173573224	0.36413736670501795	0.6325493134758627	0.56802248573102	0.9360425302918871	0.17005607025644565	1.7075701760979363	0.4182923553112287
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	0.34350301591139376	1.0739800523618175	0.5711485263469465	1.6703342230982174	0.5894834360496987	0.7719658734527856	0.3859113015919202	0.38161445612104405
GOBP_REGULATION_OF_CELL_GROWTH	0.5647646667004419	2.131710297323812	0.17442956729174472	1.5882717068423295	0.8218876783154039	0.5010884104765566	2.190331698170292	0.4408178533112003
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.29442821517895057	1.2579450949646336	1.483610300463797	0.9440337889247767	0.30973909506176034	0.8373303356364706	0.2827686786896651	0.19971979828869577
GOBP_REGULATION_OF_CELL_SHAPE	0.70450249293598	1.0025471890138802	0.8548700781288529	2.618048096712105	1.539185231720077	1.690196080028514	1.2000800048541849	1.4232458739368086
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	0.44939591533147927	0.38968448352740415	0.32607386571476255	1.5975123635772426	0.9565786876488095	1.4562711157465424	0.659343831826842	0.5338702099388248
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	0.27146062525890685	0.3903621591549725	0.2834448208628683	1.8716702128409235	0.6339731557896736	0.7558748556724916	0.24683933756644333	0.36265388935721177
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	1.3317332454463255	0.8424309212003775	1.267622943489736	1.3055304968906578	0.4870846516478411	1.424609437009557	0.7365967866867986	0.614256269688433
GOBP_REGULATION_OF_DNA_RECOMBINATION	0.15363440860975608	1.0309272514800603	0.3497820479545754	0.07567413830593224	2.1487054585660506	0.12493873660829995	0.013659775982874907	0.19150573217718947
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	0.026615885863216372	0.35734047044880946	0.35137302210457694	0.013671415234632047	1.787514969089278	0.025952585502205062	0.24171599444799927	0.34355218596317616
GOBP_REGULATION_OF_ENDOCYTOSIS	1.984527313343794	0.37417033633414554	0.6219228878010798	0.5232101413146576	0.2876975950581522	0.0010452339146499847	0.07232966338733987	0.06272427641791797
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	1.1538148643445292	0.1474460776061512	0.7879342309134281	0.5306735492047748	0.6220566197442161	0.20561644555586525	1.7903857068006555	0.26769922689870207
GOBP_REGULATION_OF_GROWTH	0.7389158436855311	2.2059257835191937	0.2279756317687702	1.0540497612236248	0.7649137148559286	0.5653888952614193	1.5993371329924895	0.31060537999563836
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	0.2806415080355865	0.3602872345212799	1.1057534188742897	0.2512644853928938	1.1247766561877206	0.35599548801148007	1.333878907278913	0.6577056631126992
GOBP_REGULATION_OF_IMMUNE_RESPONSE	0.34468581508317564	0.4667804213814436	0.8991318326699009	0.6808897242184749	1.6308256818145441	0.16856890472648323	0.66363519456967	0.7733571833376921
GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	1.2825465899699686	1.5622928644564746	0.1414552362584968	1.486666572625893	0.9980214340179121	0.040851508163707584	1.6483600109809324	0.8231593111088178
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	1.782267816578477	0.6401033451151974	1.571126277084312	0.5820728765861612	0.6737657705680467	1.7145269870337756	1.3858883746032968	0.9275569958231178
GOBP_REGULATION_OF_JNK_CASCADE	0.07983976699548363	0.8935446690857134	0.1605790928774337	0.0051702334660902365	0.08397290879852326	0.07552657245884455	0.028197283463373732	1.505149978319906
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	0.17105206043910928	1.05595140532915	1.536558442571531	1.0187203073041593	1.931457870689005	0.5856695751397931	1.8329999183909906	1.2876070226945489
GOBP_REGULATION_OF_LOCOMOTION	1.332897302517086	0.8358900382274332	0.4949620832164927	0.6235166308076372	1.0241336797167193	0.7053568029974195	0.3394226663766254	0.39464572373449663
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	0.0775577133834112	0.9296621598186087	1.2726150608493991	1.0469251737581864	1.7217075919688185	0.422111428513213	0.9457900317723197	1.0
GOBP_REGULATION_OF_MACROAUTOPHAGY	0.4860073853272112	0.023680306978032938	0.1123745565663864	0.08165234507236487	0.36048876390204443	1.2025203694961322	0.019767711935143935	1.926856708949693
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	2.0324172788327717	1.3405824472132917	2.6517624473801202	1.5426339390892787	0.7617076346508616	1.7125506719877666	0.9509506026403832	0.9059131463283228
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	1.353484751416608	1.446687761148025	2.935507265824748	1.3896582028102815	0.9040849346937796	1.4257990528476177	1.0725506671486118	0.989714827601544
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	1.612783856719736	0.8864408091351991	1.766625267993087	0.7259922512820819	0.8596748601879035	0.23408320603336796	0.47712125471966244	0.3814192939005742
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	0.04761742694479897	0.6096394940374726	0.10351999605275584	1.3450123991811027	0.36833218178079674	0.6669829521315791	0.015567777226649692	0.7119349815003865
GOBP_REGULATION_OF_MOLECULAR_FUNCTION	0.6286149485211444	0.4213238272265176	0.41151281586131155	0.18546007036248824	0.8757340667515164	0.566534564699532	0.4014530266698071	1.5189523997656138
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	0.2725329578577906	1.6394864892685872	1.1802823119125443	1.0140695579469905	1.3922830437864453	0.15773805707480143	1.7609248484091342	0.3249040420183477
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	0.3898270105032052	1.3251636753807006	1.3652855637817107	0.5141381398175996	0.9250975519316502	0.3314272965207431	1.2612628687924936	0.2961115457914827
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	0.10013585476767256	0.07586485415912395	0.08451408579304073	0.1835152771348882	1.359361102738486	0.19057363747506167	0.8796088911424209	0.3498785632017983
GOBP_REGULATION_OF_NUCLEAR_DIVISION	0.04761742694479897	0.6096394940374726	0.10351999605275584	1.3450123991811027	0.36833218178079674	0.6669829521315791	0.015567777226649692	0.7119349815003865
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	1.5397304853785196	0.6461939492244239	1.073537647078837	0.41315282814747945	0.6853151231633385	1.5910646070265	0.9140099664001011	0.737656796118319
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	2.092545207605611	0.9503474655558007	0.9935017069630829	1.7442929831226766	0.6881929133198267	2.218797998111741	0.3288846882132471	1.4935451799917498
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	2.2365372614886994	0.13423875968626223	1.109747237713229	0.0958761147979962	0.6548897911005963	1.2427946782781873	0.15908460369791896	0.14164743385278403
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	0.34220144063305935	0.24617285717143642	1.3168839145857736	0.14684057805612968	0.341339651627763	0.5767541260631921	0.0340267835206915	0.01447782336862281
GOBP_REGULATION_OF_PROTEIN_TRANSPORT	1.725298943058368	0.007883832290400888	0.3506460276626794	0.185415858811931	0.35095604318749896	0.8177986104257003	0.18242116922808493	0.4325848806257993
GOBP_REGULATION_OF_PROTEOLYSIS	0.30050516843164776	0.06438078818113643	0.3936636890403686	0.3550263070863402	0.42746030036202715	1.656249550500827	0.0118451291996311	0.4092722149419655
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	0.05822094486430185	0.12477218071674624	0.3752760240360939	0.06652907825677137	0.11119303210033722	2.019116290447074	0.019533695158511135	0.5757900559997539
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	0.47806027018149005	1.0840684989534863	1.8678752548638273	0.5949402502050146	1.1121089483888074	0.38923736392514385	0.7598899334093275	0.7021089559185009
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	0.703424345762269	1.3979400086720375	1.1268419347542993	0.8940193597897689	1.5802229436263615	0.34923146837448044	1.5367325433884154	0.33080638553374486
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	0.18069920129603476	0.8834033106396874	0.8381491800589291	0.8766095519545608	0.518233840234574	0.7299632069000015	1.8003998048126046	0.21534106069398756
GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	0.38084571148391544	0.4639740394265498	0.07110752735537594	1.4968308437315536	0.5534902232498444	0.5108542266539243	0.12781169845403023	0.3212333817522681
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	0.3531069707557952	0.967744979842972	1.3765769570565127	1.8996215585473466	2.0278590441755835	1.7393085761565898	1.5657494618659638	0.9617956473297711
GOBP_REGULATION_OF_TRANSLATION	0.9326313604266476	0.9012613759455357	0.7744233778644006	0.5997826159892763	2.063989747152558	0.9882932404667499	1.5207770741388575	1.2086963630619516
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION	1.7628928185329193	1.3656849885150102	1.0061603087048188	0.8368440115878018	1.3637643906611785	0.8232133132826676	0.5382122997012235	0.5209224605224755
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	0.029378314895894937	0.7257631809239555	1.0713559085356685	0.8396692883028588	0.805694999637674	0.6653846208301203	0.06619865080321972	1.5152113043278028
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.19223789500623814	1.7056736906305259	1.109499140316077	0.5341339578057991	0.47119222772740676	0.425637588922724	1.028355629510977	0.35085013962916384
GOBP_REGULATION_OF_TRANSPORT	0.9432359780919581	1.139616752064113	1.763427993562938	1.4388937908298924	0.5972368834018754	2.3896090160519887	1.551101307081481	1.1353722981911998
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	0.14716467596279906	1.120162472641768	1.6796416242157945	0.8246086516226451	1.950473035839356	1.8567837983394522	1.3041961906006467	1.233565880800187
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.23914300480277026	0.09238270265257714	0.10487894267933177	0.00102791641336848	0.7300898049134043	1.9585107942320006	0.16840443038939024	0.41209449143171056
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	0.022559314344558656	1.4605789607604391	0.8068392089306624	1.1252488362158368	0.7143960693082144	0.8009879922842481	1.0946182162284717	1.075546961392531
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	2.8976270912904507	0.3387735402815705	0.9232440186302767	0.02578640963005506	1.7697991760188783	0.34772548763012084	0.10256028703076264	1.3884057203268778
GOBP_REGULATORY_NCRNA_MEDIATED_GENE_SILENCING	0.26829730656446965	0.950116165030578	0.2766706498045365	0.785678206240508	2.222196046301724	0.3836648939630218	1.0706703037107865	0.3819216588864951
GOBP_RESPONSE_TO_CARBOHYDRATE	0.2508436459886204	0.74342831033106	0.8907395486055144	1.0655848301234971	1.8287672755646487	0.9847415681492745	0.5385291410969819	0.672610905227401
GOBP_RESPONSE_TO_GROWTH_FACTOR	0.01074799353322228	1.0142404391146103	0.07480544598733681	0.9138138523837167	0.45668009447711777	1.457377196523906	0.07312983686167593	0.20605448243312446
GOBP_RESPONSE_TO_HORMONE	0.4657694719669661	0.2148789794570281	0.2776891531603901	0.14471368236012458	0.3091647815457518	1.3383659306844768	0.6709412807357753	0.8930656853800489
GOBP_RESPONSE_TO_INSULIN	0.5272167208513154	0.4200683232038033	0.19988751782317402	0.931272907107886	0.31572004827335576	0.9975532640529128	2.0047988828817727	1.3089817592062047
GOBP_RESPONSE_TO_MONOSACCHARIDE	0.021353835719719463	0.5642714304385626	0.6968200272624597	0.7169360847968507	1.3243907716673538	0.6510383190872184	0.30565839984605225	0.599996830764189
GOBP_RESPONSE_TO_OXIDATIVE_STRESS	1.696065013692613	0.01850360121039254	0.0376138999250898	0.05853651693230385	0.1981413997987554	0.6655462488490691	0.2173912551767594	0.009534839217785904
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	0.5127391139294577	0.3666259460036356	0.1442021146421996	0.48776512586401316	0.5165633036994624	1.3898841244540912	1.3938060268104477	1.24145591767642
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	1.9542425094393254	2.017033339298781	1.7993405494535837	1.7160033436348	20.0	2.161368002234977	0.6777807052660807	20.0
GOBP_RESPONSE_TO_UV	2.274157849263681	0.6427470800971787	0.3165237130207522	0.5185139398778875	0.10571129358667405	0.13412675751214517	0.45863784902564936	0.25254537223688156
GOBP_RESPONSE_TO_VIRUS	0.3498551693866128	1.051493012062551	1.3797347803561884	0.23303291656887007	0.07132136532770386	0.06550154875643228	0.501755243420116	0.16188088428512806
GOBP_RESPONSE_TO_WOUNDING	0.27699175479654237	1.158826234244923	0.695135149556867	1.5653755027140743	0.6483600109809317	0.5006023505691853	1.5516376387111168	0.19428927995901457
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	0.5106339913024319	1.939019776448668	0.19644824177931042	0.18245000342412923	0.35727458209610224	1.1060775192489603	1.2113670194042245	1.8854640237914686
GOBP_RHYTHMIC_PROCESS	1.4313637641589878	0.7643629658980106	0.005469149897280009	0.38206324657319946	0.04809870637557764	0.1793689688169172	0.21340647441385968	0.048733048323968416
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	0.09866256179784832	0.25527250510330607	0.17758112151819225	0.07011257965354017	1.7445537423511077	0.5430327769186705	0.6390648627140517	0.17759661405299826
GOBP_RNA_EXPORT_FROM_NUCLEUS	0.25412702085190675	0.5580431623435886	0.24898478126425894	0.38569879012403374	0.39093510710337914	1.380727951447637	1.1539357872137228	0.2506204921863809
GOBP_RNA_LOCALIZATION	0.20073869413424938	0.6808717822432226	0.14441709000414893	0.9068178595111869	1.2463659920352224	0.8987055971615447	2.371529632099303	0.23578452755964885
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.7619644892903684	0.43604837405446245	0.7121659277870855	1.7120290908503095	0.1597008428675119	0.7192592108932944	0.4014889108056364	0.7065154227394108
GOBP_STEM_CELL_DIFFERENTIATION	0.5160227094366792	0.19128751158587837	0.23095955574856908	0.2864386630489986	0.6979408700110689	0.4283070391282271	1.3029995885268866	1.194640461959411
GOBP_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	0.4973246408079494	0.619788758288394	0.35033276698930604	0.5358992552728485	0.5692674779316549	0.03121038238643278	1.6074550232146696	0.4005641524981865
GOBP_SYNAPTIC_SIGNALING	0.31461066331572896	1.8628649850312318	0.9092908921866016	1.0071003404179393	0.18117078458495625	0.34117814602041213	1.1910201439925068	1.3778850739548443
GOBP_TAXIS	1.0786712113655126	1.0209515249156806	0.9422512871266291	0.9457266585167953	1.4343692742987126	1.2882989188590594	1.0535585922132598	1.3226890562528457
GOBP_TELOMERE_ORGANIZATION	0.26279759775904504	0.3753081689960955	0.8066823389698081	0.7291065641683288	2.6439459127480807	0.18799048235538895	1.3874860262465114	0.720159303405957
GOBP_TORC1_SIGNALING	0.33335566085187884	0.1018086076298805	0.4393326938302627	0.36469907553335845	0.8670923337204249	0.9161738489066119	0.4225191948206127	1.5081554884596324
GOBP_TOR_SIGNALING	0.3797470038460186	0.620387372417494	0.6391313027035449	0.07328326739723497	0.6062159510991202	1.6211762817750361	0.46299265040888987	1.550961752298176
GOBP_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II	0.6647643292636269	0.22472320285541156	0.26758702318187794	1.485315733334935	0.36375004164553526	1.2889727661345158	0.69104651008686	0.3658685555142626
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	0.9777236052888479	20.0	1.585460729508502	20.0	1.1437352225623478	0.9176487071628688	0.06245662862564659	20.0
GOBP_TRANSLATIONAL_INITIATION	2.13724858482863	1.0611944607415222	0.9522272182039997	0.8813943293611792	1.0009972323139489	1.006831149023071	0.6597762832777321	0.5616532191513884
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	1.2531225280297476	1.3034905942116388	0.48229765070757874	0.3160877382085187	0.40661829797745264	0.4252491057913006	0.49335845359034797	0.1490958910679727
GOBP_TYPE_I_INTERFERON_PRODUCTION	0.8462454501451038	0.3824866645404696	2.6133131614554683	0.2602071262208737	0.23346011484771514	1.2372085050255708	0.12063620011152731	0.3262135416822301
GOBP_T_CELL_MEDIATED_IMMUNITY	0.1718376062277842	1.2005870621002297	1.593180540478351	0.6629664265376032	2.0623133207603326	1.5541035366673495	1.5803027771710543	1.4517864355242902
GOBP_VACUOLE_ORGANIZATION	0.24120170564629717	0.020850138973120137	0.07288177443179832	0.15253052728736857	0.029180004983196742	1.1251138200542932	1.3357921019231935	0.22084922217422975
GOBP_VESICLE_ORGANIZATION	0.08063477901971437	0.6371386387687558	0.027008827753389614	0.007291069092012206	0.5019448384446946	0.21933109339510984	20.0	0.5514499979728752
GOBP_WNT_SIGNALING_PATHWAY	0.7361867488401077	0.30581829645045566	0.9160848074466104	0.28780172993022607	1.3657914397642483	0.7879342309134281	0.20208671974685088	1.3655839721787042
