Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	Human T-cell leukemia virus 1 infection	8/219	0.0049462995265477	0.0107594762897068	0	0	3.20879752159373	17.03587682628684	RB1;PPP3CB;MAP2K2;NFATC2;EP300;MAPK1;ANAPC2;MAPK3
GO_Molecular_Function_2021	Alzheimer disease	11/369	0.0050159746638941	0.0107997005518536	0	0	2.614831422130746	13.84586584106231	PPP3CB;MAP2K2;APC;BAD;MAPK1;BRAF;ITPR3;RAF1;MAP2K7;GAPDH;MAPK3
GO_Molecular_Function_2021	Tuberculosis	7/180	0.0060132513480521	0.0128161215599898	0	0	3.4162846322503486	17.470161120342656	PPP3CB;BAD;EP300;MAPK1;RAF1;RAB5A;MAPK3
GO_Molecular_Function_2021	Estrogen signaling pathway	6/137	0.0061329304908655	0.0129404833357262	0	0	3.858729482685188	19.65668666194536	MAP2K2;PRKCD;MAPK1;ITPR3;RAF1;MAPK3
GO_Molecular_Function_2021	Aldosterone synthesis and secretion	5/98	0.0064505127484782	0.013343707744401	0	0	4.518886131789357	22.79143446174795	PRKCB;CAMK4;ITPR3;ATP2B1;CAMK1
GO_Molecular_Function_2021	Inflammatory mediator regulation of TRP channels	5/98	0.0064505127484782	0.013343707744401	0	0	4.518886131789357	22.79143446174795	PRKCB;PRKCD;PRKCQ;ITPR3;PLCG1
GO_Molecular_Function_2021	Human papillomavirus infection	10/331	0.0066886240863452	0.0137019386623189	0	0	2.644574133779537	13.242300601552357	RB1;MAP2K2;APC;BAD;HDAC1;EP300;MAPK1;ITGB7;RAF1;MAPK3
GO_Molecular_Function_2021	AGE-RAGE signaling pathway in diabetic complications	5/100	0.0070158527005147	0.0142340857673904	0	0	4.423301844354476	21.93773271485405	PRKCB;PRKCD;MAPK1;PLCG1;MAPK3
GO_Molecular_Function_2021	Signaling pathways regulating pluripotency of stem cells	6/143	0.0075153015025954	0.0151021773052156	0	0	3.6886062466714704	18.040287575115013	MAP2K2;RIF1;APC;MAPK1;RAF1;MAPK3
GO_Molecular_Function_2021	Longevity regulating pathway	5/102	0.0076149432723294	0.0151580474571841	0	0	4.3316591770200015	21.128285946159615	RPTOR;PRKAA1;HDAC1;CAMK4;SIRT1
GO_Molecular_Function_2021	NF-kappa B signaling pathway	5/104	0.0082487618618881	0.0161156366005407	0	0	4.2437192437192435	20.3600585755794	PRKCB;PRKCQ;PLCG1;ERC1;MAP3K7
GO_Molecular_Function_2021	Toll-like receptor signaling pathway	5/104	0.0082487618618881	0.0161156366005407	0	0	4.2437192437192435	20.3600585755794	MAP2K2;MAPK1;MAP2K7;MAP3K7;MAPK3
GO_Molecular_Function_2021	Prolactin signaling pathway	4/70	0.0098512966811982	0.0190699412819525	0	0	5.079303675048356	23.467155996431224	MAP2K2;MAPK1;RAF1;MAPK3
GO_Molecular_Function_2021	PI3K-Akt signaling pathway	10/354	0.0104459071726879	0.0200371492130649	0	0	2.46483700619478	11.243465008691256	RPTOR;PRKAA1;MAP2K2;BAD;PDPK1;MAPK1;ITGB7;RAF1;EIF4B;MAPK3
GO_Molecular_Function_2021	Endocytosis	8/252	0.0111005998896818	0.021006244009166	0	0	2.7701369668582783	12.467710929010831	ARFGEF2;IQSEC1;CBLB;ASAP1;RAB5A;ARFGAP1;GIT1;WASHC2A
GO_Molecular_Function_2021	Toxoplasmosis	5/112	0.0111502337868559	0.021006244009166	0	0	3.924834251937056	17.64721189226351	PDPK1;BAD;MAPK1;MAP3K7;MAPK3
GO_Molecular_Function_2021	Viral carcinogenesis	7/203	0.0112582458616342	0.0210220343080072	0	0	3.011853448275862	13.513145686517708	RB1;SNW1;HDAC1;BAD;EP300;MAPK1;MAPK3
GO_Molecular_Function_2021	Inositol phosphate metabolism	4/73	0.0113758822602377	0.0210553610255277	0	0	4.857724329324699	21.744435920191147	PLCG1;PIK3C2A;PI4K2A;MTM1
GO_Molecular_Function_2021	Cholinergic synapse	5/113	0.0115559992500176	0.0212027464500323	0	0	3.88829534662868	17.343937990819104	PRKCB;CAMK4;MAPK1;ITPR3;MAPK3
GO_Molecular_Function_2021	Pathways in cancer	13/531	0.0117911601297733	0.021447713684329	0	0	2.136869170055011	9.48856490990256	RB1;MAP2K2;BAD;PRKCB;HDAC1;BRAF;APC;TPR;EP300;MAPK1;PLCG1;RAF1;MAPK3
GO_Molecular_Function_2021	Leukocyte transendothelial migration	5/114	0.0119717055981992	0.0215899989847866	0	0	3.852426879949816	17.047795180276818	VASP;PRKCB;PECAM1;PLCG1;ARHGAP35
GO_Molecular_Function_2021	Bacterial invasion of epithelial cells	4/77	0.0136335531427864	0.0243786416366775	0	0	4.590614981055086	19.717707622187287	SEPTIN1;HCLS1;SEPTIN9;WASF2
GO_Molecular_Function_2021	Wnt signaling pathway	6/166	0.0149204605571342	0.0264556065340782	0	0	3.154667381974249	13.265445164189735	PPP3CB;APC;PRKCB;EP300;NFATC2;MAP3K7
GO_Molecular_Function_2021	Type II diabetes mellitus	3/46	0.0175364503757024	0.0308349252439435	0	0	5.82912889239259	23.569929286507836	PRKCD;MAPK1;MAPK3
GO_Molecular_Function_2021	Nucleotide excision repair	3/47	0.0185704717468802	0.0323832193272043	0	0	5.696359784283513	22.706729687130412	CUL4A;LIG1;ERCC6
GO_Molecular_Function_2021	Relaxin signaling pathway	5/129	0.0194686958103979	0.0336712689835571	0	0	3.383822718500138	13.328699856149855	MAP2K2;MAPK1;RAF1;MAP2K7;MAPK3
GO_Molecular_Function_2021	Alcoholism	6/186	0.0245702465336581	0.0421489595008282	0	0	2.8012875536480686	10.382185319863911	HDAC1;CAMK4;MAPK1;BRAF;RAF1;MAPK3
GO_Molecular_Function_2021	Fluid shear stress and atherosclerosis	5/139	0.0258774054102662	0.0436810603325294	0	0	3.1297040438831485	11.437143728361018	PRKAA1;PECAM1;ARHGEF2;MAP2K7;MAP3K7
GO_Molecular_Function_2021	Measles	5/139	0.0258774054102662	0.0436810603325294	0	0	3.1297040438831485	11.437143728361018	BAD;CBLB;ADAR;EIF2AK4;MAP3K7
GO_Molecular_Function_2021	Arginine biosynthesis	2/22	0.0280726756354134	0.0470105917386685	0	0	8.329535864978903	29.76108657825104	GLUD1;GLS
GO_Molecular_Function_2021	Spinocerebellar ataxia	5/143	0.0287773952799969	0.0478112630242469	0	0	3.0383686361947233	10.780633513756245	ATXN2;PRKCB;ITPR3;CIC;PUM2
GO_Molecular_Function_2021	Circadian entrainment	4/97	0.0290749361190089	0.0479282150086788	0	0	3.5997254632807136	12.735392322052707	PRKCB;MAPK1;ITPR3;MAPK3
GO_Molecular_Function_2021	Proximal tubule bicarbonate reclamation	2/23	0.0305080861038094	0.0499008230070061	0	0	7.932489451476793	27.68251224985461	GLUD1;GLS
GO_Molecular_Function_2021	Phospholipase D signaling pathway	5/148	0.0326812765089975	0.0530442257184498	0	0	2.9313848544617773	10.028129662203533	MAP2K2;MAPK1;PLCG1;RAF1;MAPK3
GO_Molecular_Function_2021	Notch signaling pathway	3/59	0.0335682321619362	0.0540679159249507	0	0	4.472987288135593	15.182102212986695	SNW1;HDAC1;EP300
GO_Molecular_Function_2021	TNF signaling pathway	4/112	0.0454901840261117	0.0727153699205271	0	0	3.097399527186761	9.57176587340066	MAPK1;MAP2K7;MAP3K7;MAPK3
GO_Molecular_Function_2021	Base excision repair	2/33	0.0589309986417381	0.0927943336821399	0	0	5.3708996869470536	15.207101105645918	LIG1;UNG
GO_Molecular_Function_2021	Fructose and mannose metabolism	2/33	0.0589309986417381	0.0927943336821399	0	0	5.3708996869470536	15.207101105645918	PFKFB2;PFKL
GO_Molecular_Function_2021	NOD-like receptor signaling pathway	5/181	0.0665160641509947	0.1039621447100732	0	0	2.377743783993784	6.444427021611272	PRKCD;MAPK1;ITPR3;MAP3K7;MAPK3
GO_Molecular_Function_2021	DNA replication	2/36	0.0687136023555049	0.106013428260326	0	0	4.896252171754778	13.111223739422591	LIG1;MCM4
GO_Molecular_Function_2021	RNA degradation	3/79	0.0688333633728183	0.106013428260326	0	0	3.2925401427297056	8.811057096404562	PFKL;PARN;EDC3
GO_Molecular_Function_2021	Alanine, aspartate and glutamate metabolism	2/37	0.072085428904684	0.1102175760789009	0	0	4.756118143459916	12.50813104205171	GLUD1;GLS
GO_Molecular_Function_2021	Dopaminergic synapse	4/132	0.0739328875364284	0.1122290594977439	0	0	2.6107712765957447	6.800008398748846	GSK3A;PPP3CB;PRKCB;ITPR3
GO_Molecular_Function_2021	Transcriptional misregulation in cancer	5/192	0.0809412122891382	0.1219899699500582	0	0	2.236619589560766	5.622933582358558	ZEB1;KMT2A;BCL11B;HDAC1;ITGB7
GO_Molecular_Function_2021	Hypertrophic cardiomyopathy	3/90	0.0931810476840662	0.1394411422789928	0	0	2.874634716540035	6.822114526171452	PRKAA1;ITGB7;EMD
GO_Molecular_Function_2021	Epstein-Barr virus infection	5/202	0.0953851450586978	0.1417342648407411	0	0	2.1220009544882643	4.986346648366704	RB1;SNW1;HDAC1;MAP2K7;MAP3K7
GO_Molecular_Function_2021	Salivary secretion	3/93	0.1003615628676	0.1480859424130322	0	0	2.7783898305084747	6.387451497281029	PRKCB;ITPR3;ATP2B1
GO_Molecular_Function_2021	Retrograde endocannabinoid signaling	4/148	0.1018220611518439	0.1485717649392225	0	0	2.3187943262411346	5.297351695226502	PRKCB;MAPK1;ITPR3;MAPK3
GO_Molecular_Function_2021	IL-17 signaling pathway	3/94	0.1028032117588933	0.1485717649392225	0	0	2.7477183833116037	6.250890841994686	MAPK1;MAP3K7;MAPK3
GO_Molecular_Function_2021	TGF-beta signaling pathway	3/94	0.1028032117588933	0.1485717649392225	0	0	2.7477183833116037	6.250890841994686	EP300;MAPK1;MAPK3
GO_Molecular_Function_2021	Prion disease	6/273	0.1099851711132305	0.1578698714618479	0	0	1.8801176640787	4.150190025868961	PPP3CB;BAD;PRKCD;MAPK1;ITPR3;MAPK3
GO_Molecular_Function_2021	Pancreatic secretion	3/102	0.1231533356185404	0.1755767149696758	0	0	2.524653312788906	5.287444723416737	PRKCB;ITPR3;ATP2B1
GO_Molecular_Function_2021	Hippo signaling pathway	4/163	0.1317079542488503	0.1857939611099339	0	0	2.098434363709354	4.253879569974813	LATS1;APC;NF2;LIMD1
GO_Molecular_Function_2021	Endocrine and other factor-regulated calcium reabsorption	2/53	0.132081015007062	0.1857939611099339	0	0	3.261355174981385	6.602091065071428	PRKCB;ATP2B1
GO_Molecular_Function_2021	Non-homologous end-joining	1/13	0.1447251783776339	0.2022318717727203	0	0	6.9149159663865545	13.365970079487044	PRKDC
GO_Molecular_Function_2021	Thermogenesis	5/232	0.1457931567476914	0.2023839215379137	0	0	1.838736398207764	3.5406090202190708	RPTOR;RPS6KA3;PRKAA1;RPS6KA1;SMARCA4
GO_Molecular_Function_2021	Viral myocarditis	2/60	0.1609756060818123	0.2219990384526954	0	0	2.8667248654153936	5.236079962914746	EIF4G3;EIF4G1
GO_Molecular_Function_2021	Cytosolic DNA-sensing pathway	2/63	0.173688082594738	0.2364399059838046	0	0	2.7253233727606005	4.770662804058933	TREX1;ADAR
GO_Molecular_Function_2021	Lysine degradation	2/63	0.173688082594738	0.2364399059838046	0	0	2.7253233727606005	4.770662804058933	KMT2A;EZH2
GO_Molecular_Function_2021	Nitrogen metabolism	1/17	0.1849088761446193	0.2501011081186839	0	0	5.185136554621849	8.751951217911714	GLUD1
GO_Molecular_Function_2021	Glycolysis / Gluconeogenesis	2/67	0.1908748886930651	0.2565261242945015	0	0	2.557091853294385	4.234894682727665	PFKL;GAPDH
GO_Molecular_Function_2021	Adipocytokine signaling pathway	2/69	0.1995520218555256	0.2648143183114207	0	0	2.480508848164242	3.9977872829204073	PRKAA1;PRKCQ
GO_Molecular_Function_2021	Renin secretion	2/69	0.1995520218555256	0.2648143183114207	0	0	2.480508848164242	3.9977872829204073	PPP3CB;ITPR3
GO_Molecular_Function_2021	Epithelial cell signaling in Helicobacter pylori infection	2/70	0.2039082484406238	0.2689040026310728	0	0	2.4439066765946884	3.8860197116466417	PLCG1;GIT1
GO_Molecular_Function_2021	Thyroid hormone synthesis	2/75	0.2258309667558302	0.295964807363231	0	0	2.2759378070631757	3.3865237518081033	PRKCB;ITPR3
GO_Molecular_Function_2021	Gastric acid secretion	2/76	0.2302379989764939	0.2980381459143572	0	0	2.2450678526627894	3.297200328174105	PRKCB;ITPR3
GO_Molecular_Function_2021	Pertussis	2/76	0.2302379989764939	0.2980381459143572	0	0	2.2450678526627894	3.297200328174105	MAPK1;MAPK3
GO_Molecular_Function_2021	Terpenoid backbone biosynthesis	1/22	0.2325044957480438	0.298487091295348	0	0	3.9495798319327737	5.7618276240987045	HMGCR
GO_Molecular_Function_2021	Arrhythmogenic right ventricular cardiomyopathy	2/77	0.2346506701946018	0.298487091295348	0	0	2.2150210970464137	3.211021681518114	ITGB7;EMD
GO_Molecular_Function_2021	Ubiquitin mediated proteolysis	3/140	0.2348287068958662	0.298487091295348	0	0	1.820858592106891	2.638240079342768	CUL4A;CBLB;ANAPC2
GO_Molecular_Function_2021	Mismatch repair	1/23	0.2416861535305365	0.3053639424846899	0	0	3.7698624904507256	5.35363932900647	LIG1
GO_Molecular_Function_2021	Cell adhesion molecules	3/148	0.2603652750378028	0.3270063871010499	0	0	1.7196960841613091	2.314142965133881	SPN;PECAM1;ITGB7
GO_Molecular_Function_2021	Adrenergic signaling in cardiomyocytes	3/150	0.2668083000324756	0.331156184157955	0	0	1.6961259079903148	2.2409637083007783	MAPK1;ATP2B1;MAPK3
GO_Molecular_Function_2021	Spliceosome	3/150	0.2668083000324756	0.331156184157955	0	0	1.6961259079903148	2.2409637083007783	SNW1;SF3A2;HNRNPA1
GO_Molecular_Function_2021	Insulin secretion	2/86	0.274498544961631	0.3387087309175681	0	0	1.9767932489451476	2.555616733444426	PRKCB;ITPR3
GO_Molecular_Function_2021	GABAergic synapse	2/89	0.2877824297430736	0.3530354225336542	0	0	1.9083369707551288	2.3769301379854837	PRKCB;GLS
GO_Molecular_Function_2021	Ribosome	3/158	0.2927467519969268	0.3570495067708183	0	0	1.6079278294149808	1.9752547153928923	RPS14;RPS9;RPL29
GO_Molecular_Function_2021	Pentose phosphate pathway	1/30	0.3029665219521898	0.3673904375397244	0	0	2.858881483627934	3.4138846317300957	PFKL
GO_Molecular_Function_2021	JAK-STAT signaling pathway	3/162	0.3057851388044117	0.368689510215605	0	0	1.5671570195075153	1.8568813879114576	EP300;PTPN6;RAF1
GO_Molecular_Function_2021	Circadian rhythm	1/31	0.3113085720112596	0.3711079587252869	0	0	2.7634453781512605	3.224859692673836	PRKAA1
GO_Molecular_Function_2021	Galactose metabolism	1/31	0.3113085720112596	0.3711079587252869	0	0	2.7634453781512605	3.224859692673836	PFKL
GO_Molecular_Function_2021	Dilated cardiomyopathy	2/96	0.3186487024821755	0.377724023728871	0	0	1.7655983481461532	2.0192548519011915	ITGB7;EMD
GO_Molecular_Function_2021	Nicotinate and nicotinamide metabolism	1/35	0.3436942581609683	0.402013606350909	0	0	2.4378398418190805	2.6036197800069822	SIRT1
GO_Molecular_Function_2021	Amoebiasis	2/102	0.3448552736943817	0.402013606350909	0	0	1.65915611814346	1.7663881188757449	PRKCB;RAB5A
GO_Molecular_Function_2021	Chagas disease	2/102	0.3448552736943817	0.402013606350909	0	0	1.65915611814346	1.7663881188757449	MAPK1;MAPK3
GO_Molecular_Function_2021	African trypanosomiasis	1/37	0.3593137751237664	0.4165670689621688	0	0	2.3021708683473388	2.3564082800502475	PRKCB
GO_Molecular_Function_2021	Primary immunodeficiency	1/38	0.3669841524790936	0.4231347331862773	0	0	2.2398364751305926	2.2452940900630973	UNG
GO_Molecular_Function_2021	Porphyrin and chlorophyll metabolism	1/43	0.4039857947989406	0.4632663190357418	0	0	1.972689075630252	1.7879971716034049	EPRS1
GO_Molecular_Function_2021	Vasopressin-regulated water reabsorption	1/44	0.4111234972089129	0.4689030157355708	0	0	1.9267148719953096	1.712582921269869	RAB5A
GO_Molecular_Function_2021	Basal transcription factors	1/45	0.418176073643867	0.4743825351551395	0	0	1.8828304048892284	1.6415507840748562	TAF1
GO_Molecular_Function_2021	Carbohydrate digestion and absorption	1/47	0.4320298806176431	0.4874775658306027	0	0	1.8007855316039458	1.5113282107268975	PRKCB
GO_Molecular_Function_2021	Diabetic cardiomyopathy	3/203	0.4382463997240983	0.4899141987782549	0	0	1.243283898305085	1.0256768538365035	PRKCB;PRKCD;GAPDH
GO_Molecular_Function_2021	Intestinal immune network for IgA production	1/48	0.4388330974838396	0.4899141987782549	0	0	1.7623815483640264	1.4515611113115576	ITGB7
GO_Molecular_Function_2021	Malaria	1/50	0.4521970360135466	0.4995475109887871	0	0	1.6902761104441777	1.3414661241804442	PECAM1
GO_Molecular_Function_2021	Vibrio cholerae infection	1/50	0.4521970360135466	0.4995475109887871	0	0	1.6902761104441777	1.3414661241804442	PLCG1
GO_Molecular_Function_2021	Huntington disease	4/306	0.4986543321817402	0.5480003338038916	0	0	1.0967451035648863	0.7631614646714923	HDAC1;HTT;EP300;MAP2K7
GO_Molecular_Function_2021	Mineral absorption	1/60	0.5144094863809642	0.5623855006548365	0	0	1.4030764848312207	0.9326749796094828	ATP2B1
GO_Molecular_Function_2021	Basal cell carcinoma	1/63	0.5316626527150177	0.5782516480560244	0	0	1.3349823800487937	0.8433699151176832	APC
GO_Molecular_Function_2021	Cortisol synthesis and secretion	1/65	0.5428242318495101	0.5873636560012647	0	0	1.2931328781512603	0.7900650191690904	ITPR3
GO_Molecular_Function_2021	Aminoacyl-tRNA biosynthesis	1/66	0.5483052811426617	0.5902674200056205	0	0	1.2731738849385907	0.7650795529221511	EPRS1
GO_Molecular_Function_2021	Non-alcoholic fatty liver disease	2/155	0.5549720628900142	0.5944117018771218	0	0	1.081492512616861	0.63682335133225	GSK3A;PRKAA1
GO_Molecular_Function_2021	Mitophagy	1/68	0.5590718362610257	0.5957785729852345	0	0	1.2350432710397592	0.7181496335022473	OPTN
GO_Molecular_Function_2021	RIG-I-like receptor signaling pathway	1/70	0.5695828080069966	0.6039295099973683	0	0	1.1991231275118743	0.6749277736480548	MAP3K7
GO_Molecular_Function_2021	PPAR signaling pathway	1/74	0.5898620285379543	0.6223044401075418	0	0	1.133187521583976	0.5981718661253655	PDPK1
GO_Molecular_Function_2021	Protein processing in endoplasmic reticulum	2/171	0.6084662251433406	0.6387381766430092	0	0	0.9783037475345168	0.4860348739791474	EIF2AK4;MAP2K7
GO_Molecular_Function_2021	Taste transduction	1/86	0.6451656084856591	0.673910610843931	0	0	0.9726149283242708	0.4262467783968463	ITPR3
GO_Molecular_Function_2021	ECM-receptor interaction	1/88	0.6536318439332276	0.679390734334537	0	0	0.9501593740944654	0.4040182326259376	ITGB7
GO_Molecular_Function_2021	Bile secretion	1/90	0.6618969018634979	0.6846090504568533	0	0	0.9287130582570108	0.3832292387783182	HMGCR
GO_Molecular_Function_2021	Morphine addiction	1/91	0.6659554813144423	0.6854468612553528	0	0	0.9183473389355742	0.3733379987445302	PRKCB
GO_Molecular_Function_2021	Small cell lung cancer	1/92	0.6699655428800437	0.6862268424645108	0	0	0.9082094376212024	0.3637642146230748	RB1
GO_Molecular_Function_2021	Parkinson disease	2/249	0.8008351204955106	0.8163101952876944	0	0	0.6667008319240164	0.1480743848971125	ITPR3;PLCG1
GO_Molecular_Function_2021	Phagosome	1/152	0.8402759842957686	0.8523953494538805	0	0	0.545661973398631	0.0949587640102786	RAB5A
GO_Molecular_Function_2021	Necroptosis	1/159	0.8532642630847046	0.8614294713438884	0	0	0.5213009254334645	0.0827231456991143	GLUD1
GO_Molecular_Function_2021	Herpes simplex virus 1 infection	3/498	0.9391480324516328	0.9436201659394978	0	0	0.4947611710323574	0.0310621765629606	BAD;EIF2AK4;MAP3K7
GO_Molecular_Function_2021	Cytokine-cytokine receptor interaction	1/295	0.971925638434807	0.971925638434807	0	0	0.2782112845138055	0.0079223392841141	IL16
